City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Lokosovo,RU,2022-04-21 15:47:10,61.1333,74.8167,12.36,90,100,7.92
297,Adrar,MR,2022-04-21 15:47:11,20.5022,-10.0711,91.15,8,51,15.52
298,Juneau,US,2022-04-21 15:45:03,58.3019,-134.4197,37.22,89,20,0.0
299,Gusev,RU,2022-04-21 15:47:12,54.5922,22.1997,51.12,78,100,7.61
300,Grand Gaube,MU,2022-04-21 15:47:12,-20.0064,57.6608,79.38,83,61,4.0
301,Pacific Grove,US,2022-04-21 15:46:43,36.6177,-121.9166,57.42,87,99,10.0
302,Guerrero Negro,MX,2022-04-21 15:47:13,27.9769,-114.0611,63.81,63,0,18.25
303,Ostrovnoy,RU,2022-04-21 15:47:13,68.0531,39.5131,34.54,97,100,13.94
304,Jawhar,SO,2022-04-21 15:47:14,2.7809,45.5005,82.99,62,90,17.45
305,Bandarban,BD,2022-04-21 15:47:15,22.1965,92.2262,82.11,90,1,2.44
306,Puri,IN,2022-04-21 15:47:15,19.8,85.85,82.92,86,100,10.78
307,Antalaha,MG,2022-04-21 15:47:16,-14.9003,50.2788,72.99,93,100,5.61
308,Erzin,TR,2022-04-21 15:47:16,36.9559,36.2,58.23,78,0,3.36
309,Kachiry,KZ,2022-04-21 15:47:17,53.0675,76.1036,44.29,76,17,11.56
310,Caconda,AO,2022-04-21 15:47:18,-13.7333,15.0667,67.87,66,62,4.43
311,Eravur,LK,2022-04-21 15:47:18,7.7733,81.6095,81.82,79,5,9.95
312,Biharamulo,TZ,2022-04-21 15:47:19,-2.6319,31.3089,65.01,90,82,3.06
313,Northam,GB,2022-04-21 15:47:19,51.0333,-4.2167,63.25,75,73,11.86
314,Isangel,VU,2022-04-21 15:47:20,-19.55,169.2667,76.51,85,7,7.11
315,Santa Maria Do Para,BR,2022-04-21 15:47:20,-1.3503,-47.5756,86.74,65,51,6.08
316,Petropavlovsk-Kamchatskiy,RU,2022-04-21 15:47:21,53.0452,158.6483,28.99,100,75,4.47
317,Mizdah,LY,2022-04-21 15:48:21,31.4451,12.9801,88.97,11,94,31.43
318,Chapais,CA,2022-04-21 15:47:46,49.7834,-74.8492,29.98,94,100,16.67
319,Cap Malheureux,MU,2022-04-21 15:48:23,-19.9842,57.6142,79.47,83,59,4.0
320,Altagracia De Orituco,VE,2022-04-21 15:48:23,9.8601,-66.3814,92.1,35,29,4.61
321,Nishihara,JP,2022-04-21 15:48:24,26.1842,127.7558,73.45,91,75,5.75
322,Matay,EG,2022-04-21 15:48:26,28.419,30.7792,80.6,16,0,16.17
323,Ola,RU,2022-04-21 15:48:27,59.5833,151.2833,14.14,81,100,2.89
324,Rocky Mount,US,2022-04-21 15:48:27,35.9382,-77.7905,67.71,52,0,4.61
325,Finnsnes,NO,2022-04-21 15:48:28,69.2296,17.9811,43.41,78,100,7.58
326,Olafsvik,IS,2022-04-21 15:48:28,64.8945,-23.7142,47.21,82,100,5.5
327,Tessalit,ML,2022-04-21 15:48:29,20.1986,1.0114,99.3,8,0,16.4
328,Richards Bay,ZA,2022-04-21 15:48:29,-28.783,32.0377,70.11,74,0,11.86
329,Sokur,RU,2022-04-21 15:48:30,55.2093,83.319,35.96,90,80,5.5
330,Anadyr,RU,2022-04-21 15:48:30,64.75,177.4833,28.9,92,75,2.24
331,Leh,IN,2022-04-21 15:48:31,34.1667,77.5833,41.63,57,100,6.38
332,Inirida,CO,2022-04-21 15:48:31,3.8653,-67.9239,84.07,75,96,0.47
333,Simpang,ID,2022-04-21 15:48:31,-1.2667,104.0833,75.99,90,100,0.6
334,Leningradskiy,RU,2022-04-21 15:48:32,69.3833,178.4167,9.32,91,99,2.64
335,Mahibadhoo,MV,2022-04-21 15:48:32,3.7833,72.9667,84.65,71,91,7.25
336,Sept-Iles,CA,2022-04-21 15:45:02,50.2001,-66.3821,39.63,57,20,9.22
337,Batticaloa,LK,2022-04-21 15:48:33,7.7102,81.6924,82.6,78,6,11.23
338,Fengzhen,CN,2022-04-21 15:48:33,40.4394,113.1536,40.44,48,1,8.9
339,Koutsouras,GR,2022-04-21 15:48:34,35.0339,25.9469,64.11,61,53,6.11
340,Toora-Khem,RU,2022-04-21 15:48:34,52.4675,96.11,33.62,82,100,3.02
341,Gomel,BY,2022-04-21 15:48:35,52.4345,30.9754,48.18,66,75,13.42
342,Ambilobe,MG,2022-04-21 15:48:35,-13.2,49.05,72.05,98,100,4.56
343,Mackay,AU,2022-04-21 15:45:09,-21.15,149.2,72.68,88,75,17.27
344,Mujiayingzi,CN,2022-04-21 15:48:36,42.1167,118.7833,42.53,58,88,15.14
345,Iwanai,JP,2022-04-21 15:48:36,42.9744,140.5089,52.11,71,100,7.76
346,Manokwari,ID,2022-04-21 15:48:37,-0.8667,134.0833,79.11,79,100,3.85
347,Gouyave,GD,2022-04-21 15:48:37,12.1646,-61.7296,83.17,70,40,20.71
348,Kamakwie,SL,2022-04-21 15:48:38,9.5,-12.2333,104.09,20,92,6.67
349,Derzhavinsk,KZ,2022-04-21 15:48:38,51.1,66.3167,55.54,47,100,9.28
350,Flinders,AU,2022-04-21 15:48:39,-34.5833,150.8552,62.19,77,100,7.0
351,Beyneu,KZ,2022-04-21 15:48:39,45.3167,55.2,74.52,40,100,11.63
352,Dalby,AU,2022-04-21 15:48:39,-27.1833,151.2667,65.98,75,31,4.0
353,Pinhao,BR,2022-04-21 15:48:40,-25.6956,-51.6597,70.97,66,32,5.26
354,Mitu,CO,2022-04-21 15:48:41,1.1983,-70.1733,81.27,70,100,3.22
355,Santiago,CL,2022-04-21 15:44:00,-33.4569,-70.6483,70.99,50,100,6.91
356,Lundazi,ZM,2022-04-21 15:48:42,-12.2929,33.1782,65.39,95,100,5.46
357,Mount Isa,AU,2022-04-21 15:48:42,-20.7333,139.5,76.77,20,28,18.41
358,Mitsamiouli,KM,2022-04-21 15:48:43,-11.3847,43.2844,77.29,94,75,3.44
359,Itoman,JP,2022-04-21 15:48:44,26.1247,127.6694,74.17,90,75,5.75
360,Neuquen,AR,2022-04-21 15:46:46,-38.9516,-68.0591,48.09,87,0,0.0
361,Kichera,RU,2022-04-21 15:48:44,55.9375,110.0997,13.41,82,10,5.53
362,Itapirapua,BR,2022-04-21 15:48:45,-15.8233,-50.6133,92.62,29,4,2.53
363,Miranda,CO,2022-04-21 15:48:45,3.2499,-76.2281,73.53,67,97,4.41
364,San Cristobal,VE,2022-04-21 15:48:46,7.7669,-72.225,69.98,68,99,2.75
365,Summerville,US,2022-04-21 15:47:40,33.0185,-80.1757,74.79,56,20,10.36
366,Kalinagar,IN,2022-04-21 15:49:46,28.6167,80.1,90.59,19,100,9.71
367,Griffith,US,2022-04-21 15:49:47,41.5284,-87.4237,57.88,73,40,9.22
368,Swan Hill,AU,2022-04-21 15:49:48,-35.3378,143.5544,51.17,69,37,8.68
369,Talnakh,RU,2022-04-21 15:49:48,69.4865,88.3972,10.69,78,90,3.31
370,Khandagayty,RU,2022-04-21 15:49:49,50.7333,92.05,40.08,52,84,2.8
371,Koslan,RU,2022-04-21 15:49:49,63.4564,48.8989,29.62,79,24,2.04
372,Yining,CN,2022-04-21 15:49:50,29.0361,114.5636,64.38,81,99,2.53
373,Narsaq,GL,2022-04-21 15:49:50,60.9167,-46.05,39.42,84,100,14.16
374,Yakeshi,CN,2022-04-21 15:49:51,49.2833,120.7333,35.38,29,8,4.18
375,Daura,NG,2022-04-21 15:49:51,11.5538,11.4085,100.65,12,100,8.1
376,Mana,GF,2022-04-21 15:49:52,5.6592,-53.7767,78.73,87,100,5.61
377,Oktyabrskoye,RU,2022-04-21 15:49:52,43.0645,44.7417,51.94,76,75,0.0
378,Moerai,PF,2022-04-21 15:49:52,-22.4333,-151.3333,76.48,57,100,22.86
379,Chuy,UY,2022-04-21 15:49:53,-33.6971,-53.4616,77.32,48,77,8.97
380,Guerrero,MX,2022-04-21 15:49:54,17.6667,-100.0,83.71,27,0,3.42
381,Kodinar,IN,2022-04-21 15:49:55,20.7903,70.7031,83.8,70,3,13.31
382,Matiri,TZ,2022-04-21 15:49:55,-10.75,34.9,62.4,93,71,3.78
383,Toda Raisingh,IN,2022-04-21 15:49:56,26.0252,75.4849,86.38,25,50,10.89
384,Mayo,US,2022-04-21 15:49:56,38.8876,-76.5119,63.21,59,0,14.97
385,Esmeraldas,BR,2022-04-21 15:45:02,-19.7625,-44.3139,85.24,36,6,5.35
386,Nelidovo,RU,2022-04-21 15:49:57,56.2211,32.7774,40.19,94,100,9.22
387,North Myrtle Beach,US,2022-04-21 15:49:58,33.816,-78.68,75.34,63,0,8.05
388,Los Angeles,US,2022-04-21 15:45:14,34.0522,-118.2437,63.19,70,0,4.61
389,Parana,AR,2022-04-21 15:49:58,-31.732,-60.5238,71.56,62,31,5.35
390,Lerwick,GB,2022-04-21 15:49:59,60.1545,-1.1494,48.2,83,33,15.9
391,Barranca,PE,2022-04-21 15:49:59,-10.75,-77.7667,71.11,75,99,9.93
392,Beaumont,US,2022-04-21 15:50:00,30.0861,-94.1019,82.38,71,100,14.97
393,Kamsack,CA,2022-04-21 15:50:00,51.5667,-101.9009,29.01,81,100,2.73
394,Kholm-Zhirkovskiy,RU,2022-04-21 15:50:01,55.5189,33.4731,40.51,95,100,10.02
395,Haapsalu,EE,2022-04-21 15:50:01,58.9431,23.5414,59.92,47,2,13.18
396,Idenao,CM,2022-04-21 15:50:01,4.2475,9.0047,83.05,81,98,6.85
397,Port Blair,IN,2022-04-21 15:50:03,11.6667,92.75,82.44,78,20,2.3
398,Gboko,NG,2022-04-21 15:50:03,7.3179,8.9951,93.72,42,100,10.4
399,Khani,GE,2022-04-21 15:50:04,41.9563,42.9566,47.77,86,99,3.36
400,Haileybury,CA,2022-04-21 15:50:05,47.449,-79.6373,36.18,96,100,11.23
401,Nikolskoye,RU,2022-04-21 15:50:05,59.7035,30.7861,51.8,63,6,7.49
402,Rosarito,MX,2022-04-21 15:49:55,32.3333,-117.0333,60.4,63,0,7.92
403,Hailar,CN,2022-04-21 15:50:06,49.2,119.7,36.82,27,24,11.12
404,Severnoye,RU,2022-04-21 15:50:07,56.3491,78.3619,37.06,90,99,1.5
405,Chabahar,IR,2022-04-21 15:50:08,25.2919,60.643,80.37,73,0,4.47
406,Pisco,PE,2022-04-21 15:51:08,-13.7,-76.2167,69.85,73,0,8.05
407,Yar-Sale,RU,2022-04-21 15:51:09,66.8333,70.8333,11.41,92,100,24.09
408,Walvis Bay,NA,2022-04-21 15:51:09,-22.9575,14.5053,85.15,37,0,8.05
409,Nha Trang,VN,2022-04-21 15:46:54,12.25,109.1833,78.8,92,98,4.65
410,Chipinge,ZW,2022-04-21 15:51:10,-20.1883,32.6236,59.5,99,100,1.05
411,Ilheus,BR,2022-04-21 15:49:15,-14.7889,-39.0494,84.02,74,40,21.85
412,Luderitz,NA,2022-04-21 15:51:11,-26.6481,15.1594,66.34,70,1,9.1
413,Honiara,SB,2022-04-21 15:50:41,-9.4333,159.95,78.04,85,89,3.74
414,Dwarka,IN,2022-04-21 15:51:12,22.2394,68.9678,81.14,83,17,15.68
415,Imperia,IT,2022-04-21 15:47:02,43.9667,7.7833,58.41,44,100,13.42
416,Pevek,RU,2022-04-21 15:51:12,69.7008,170.3133,8.8,96,78,7.25
417,Mahebourg,MU,2022-04-21 15:51:13,-20.4081,57.7,79.25,83,75,9.22
418,Coihaique,CL,2022-04-21 15:46:36,-45.5752,-72.0662,46.35,93,75,5.75
419,Fort Nelson,CA,2022-04-21 15:51:14,58.8053,-122.7002,31.59,74,75,0.0
420,Revda,RU,2022-04-21 15:51:15,56.801,59.9303,25.39,80,24,1.28
421,Graham,US,2022-04-21 15:46:25,47.0529,-122.2943,46.42,87,75,4.61
422,Havre-Saint-Pierre,CA,2022-04-21 15:51:16,50.2334,-63.5986,35.96,55,0,11.5
423,Margate,GB,2022-04-21 15:51:17,51.3813,1.3862,55.69,68,15,8.01
424,Shenjiamen,CN,2022-04-21 15:51:17,29.9576,122.298,58.71,95,80,12.46
425,Makaha,US,2022-04-21 15:51:18,21.4694,-158.2175,73.31,73,84,7.78
426,Hillsboro,US,2022-04-21 15:51:13,45.5229,-122.9898,50.02,85,100,7.0
427,Iranshahr,IR,2022-04-21 15:51:20,27.2025,60.6848,93.54,8,0,4.61
428,Nhulunbuy,AU,2022-04-21 15:51:20,-12.2333,136.7667,77.61,94,10,3.44
429,Meulaboh,ID,2022-04-21 15:51:22,4.1363,96.1285,79.68,80,99,1.92
430,Healdsburg,US,2022-04-21 15:47:07,38.6105,-122.8692,54.97,83,20,4.61
431,Luorong,CN,2022-04-21 15:51:23,24.4058,109.6086,71.55,89,99,3.09
432,Ilhabela,BR,2022-04-21 15:51:23,-23.7781,-45.3581,75.06,74,15,5.32
433,Kargasok,RU,2022-04-21 15:51:24,59.0556,80.8572,24.96,93,100,15.39
434,Wahiawa,US,2022-04-21 15:48:17,21.5028,-158.0236,70.12,85,85,7.45
435,Ossora,RU,2022-04-21 15:51:25,59.2353,163.0719,23.95,97,100,3.85
436,Foshan,CN,2022-04-21 15:51:26,23.0268,113.1315,75.24,69,89,8.57
437,Show Low,US,2022-04-21 15:51:27,34.2542,-110.0298,62.65,19,0,23.02
438,Husavik,IS,2022-04-21 15:51:28,66.0449,-17.3389,50.11,70,7,7.96
439,Tabora,TZ,2022-04-21 15:51:28,-5.0167,32.8,70.63,76,70,3.67
440,Turkan,AZ,2022-04-21 15:51:29,40.3639,50.215,53.78,71,0,9.22
441,Surt,LY,2022-04-21 15:51:29,31.2089,16.5887,87.6,16,73,25.86
442,Tambun,ID,2022-04-21 15:51:30,-6.2641,107.0712,81.95,82,100,3.6
443,Buraydah,SA,2022-04-21 15:51:30,26.326,43.975,86.45,15,50,12.01
444,Pimentel,PE,2022-04-21 15:51:31,-6.8367,-79.9342,73.69,64,0,16.11
445,Sovetskiy,RU,2022-04-21 15:51:31,61.3614,63.5842,19.98,85,100,6.22
446,Kashan,IR,2022-04-21 15:51:32,33.9831,51.4364,76.14,29,91,15.05
447,Kindersley,CA,2022-04-21 15:46:51,51.4668,-109.1682,32.02,74,75,14.97
448,Abalak,RU,2022-04-21 15:51:33,58.1286,68.5944,19.09,70,84,10.94
449,Kashi,CN,2022-04-21 15:51:33,39.4547,75.9797,70.81,30,75,11.18
450,Bonoua,CI,2022-04-21 15:51:34,5.2741,-3.595,83.82,80,100,7.2
451,Grindavik,IS,2022-04-21 15:51:34,63.8424,-22.4338,52.27,76,75,19.57
452,Half Moon Bay,US,2022-04-21 15:51:35,37.4636,-122.4286,58.48,90,75,4.61
453,Roald,NO,2022-04-21 15:51:36,62.5833,6.1333,63.52,76,0,20.71
454,Xiongyue,CN,2022-04-21 15:51:36,40.1774,122.1228,52.39,89,66,8.7
455,Axim,GH,2022-04-21 15:52:37,4.8699,-2.2405,81.61,80,100,3.42
456,Langsa,ID,2022-04-21 15:52:37,4.4683,97.9683,75.87,94,100,1.88
457,Nizwa,OM,2022-04-21 15:52:38,22.9333,57.5333,85.93,12,0,4.34
458,Ahipara,NZ,2022-04-21 15:52:38,-35.1667,173.1667,65.16,92,51,3.22
459,Conde,BR,2022-04-21 15:52:39,-7.2597,-34.9075,85.46,66,75,10.36
460,Cockburn Town,TC,2022-04-21 15:52:39,21.4612,-71.1419,78.33,70,85,18.45
461,Severnyy,RU,2022-04-21 15:52:39,50.677,36.5532,51.84,46,40,6.71
462,Yulara,AU,2022-04-21 15:52:40,-25.2406,130.9889,64.24,27,75,8.05
463,Yuli,NG,2022-04-21 15:52:40,9.6989,10.2744,99.91,25,99,5.91
464,Naryan-Mar,RU,2022-04-21 15:52:41,67.6713,53.087,22.17,93,100,8.97
465,Port Hedland,AU,2022-04-21 15:52:41,-20.3167,118.5667,77.05,61,38,4.61
466,Middelburg,ZA,2022-04-21 15:52:41,-25.7751,29.4648,64.67,53,18,5.91
467,Nantucket,US,2022-04-21 15:52:42,41.2835,-70.0995,53.74,80,0,16.11
468,Gorontalo,ID,2022-04-21 15:52:43,0.5412,123.0595,75.85,95,100,2.62
469,Saldanha,ZA,2022-04-21 15:52:43,-33.0117,17.9442,68.05,86,32,13.69
470,Roviai,GR,2022-04-21 15:52:44,38.8167,23.2333,69.22,88,26,5.3
471,Seymchan,RU,2022-04-21 15:52:44,62.8833,152.4333,4.19,99,83,1.5
472,Souillac,MU,2022-04-21 15:52:45,-20.5167,57.5167,79.18,83,75,9.22
473,Lagoa,PT,2022-04-21 15:52:45,39.05,-27.9833,57.07,67,99,20.78
474,Zhigansk,RU,2022-04-21 15:52:45,66.7697,123.3711,5.49,97,47,6.82
475,Lensk,RU,2022-04-21 15:52:46,60.7253,114.9278,13.03,96,85,3.96
476,Wanning,CN,2022-04-21 15:52:46,18.8003,110.3967,75.4,93,15,2.68
477,Meadow Lake,US,2022-04-21 15:52:47,34.8014,-106.5436,71.69,12,0,4.83
478,Sao Gabriel Da Cachoeira,BR,2022-04-21 15:52:48,-0.1303,-67.0892,82.2,78,75,4.61
479,Boguchany,RU,2022-04-21 15:52:48,58.3814,97.4531,34.84,97,100,4.03
480,Constitucion,CL,2022-04-21 15:52:48,-35.3333,-72.4167,56.59,59,100,9.33
481,Belokurikha,RU,2022-04-21 15:52:49,51.9959,84.9896,45.68,97,100,10.87
482,Asmar,AF,2022-04-21 15:52:49,35.0333,71.3581,64.35,63,71,10.36
483,Goderich,CA,2022-04-21 15:52:50,43.7501,-81.7165,49.91,93,100,20.71
484,Copiapo,CL,2022-04-21 15:52:50,-27.3667,-70.3333,58.69,33,0,7.07
485,Wuwei,CN,2022-04-21 15:52:51,37.9281,102.6414,56.35,23,100,3.38
486,Peniche,PT,2022-04-21 15:52:51,39.3558,-9.3811,61.09,81,100,17.13
487,Ndele,CF,2022-04-21 15:52:52,8.4109,20.6473,84.38,52,76,7.45
488,Calvinia,ZA,2022-04-21 15:52:41,-31.4707,19.776,77.49,25,7,8.7
489,Malindi,KE,2022-04-21 15:52:52,-3.2175,40.1191,84.36,70,75,11.5
490,Kysyl-Syr,RU,2022-04-21 15:52:53,63.8986,122.7617,21.65,98,100,3.22
491,Galle,LK,2022-04-21 15:52:53,6.0367,80.217,80.98,82,15,4.56
492,Belyy Yar,RU,2022-04-21 15:52:53,53.6039,91.3903,42.85,93,75,4.47
493,Charsadda,PK,2022-04-21 15:52:54,34.1435,71.7317,84.81,40,83,3.47
494,Sao Borja,BR,2022-04-21 15:52:54,-28.6606,-56.0044,78.94,52,100,2.75
495,Evensk,RU,2022-04-21 15:52:55,61.95,159.2333,13.82,83,87,10.38
496,Mackenzie,CA,2022-04-21 15:52:55,55.2999,-123.1698,30.42,64,0,2.3
497,Birjand,IR,2022-04-21 15:52:55,32.8663,59.2211,75.67,10,0,9.22
498,Sinnamary,GF,2022-04-21 15:52:56,5.3833,-52.95,80.37,82,89,5.41
499,Kodama,JP,2022-04-21 15:52:58,36.1833,139.1333,56.93,95,100,6.17
500,Channel-Port Aux Basques,CA,2022-04-21 15:52:58,47.5702,-59.1367,35.51,68,26,15.9
501,Saint Pete Beach,US,2022-04-21 15:53:58,27.7253,-82.7412,83.25,51,78,11.99
502,Aljezur,PT,2022-04-21 15:53:59,37.3191,-8.8033,61.48,63,64,13.69
503,Chake Chake,TZ,2022-04-21 15:53:59,-5.2459,39.7666,78.06,79,100,7.58
504,Santo Antonio Do Sudoeste,BR,2022-04-21 15:54:00,-26.0736,-53.7253,77.02,68,32,3.24
505,Mlowo,TZ,2022-04-21 15:54:00,-9.0,32.9833,61.48,94,43,4.07
506,Aviles,ES,2022-04-21 15:54:01,43.5547,-5.9248,60.37,61,20,8.01
507,Devesel,RO,2022-04-21 15:54:01,44.4689,22.6672,60.98,49,82,3.04
508,Kaeo,NZ,2022-04-21 15:54:02,-35.1,173.7833,67.32,97,96,5.86
509,Andra,RU,2022-04-21 15:54:02,62.5147,65.8878,13.91,84,94,10.71
510,Wiarton,CA,2022-04-21 15:54:03,44.7407,-81.1332,50.4,93,100,21.85
511,Jennings,US,2022-04-21 15:54:03,38.7192,-90.2604,68.02,78,75,5.75
512,Pionerskiy,RU,2022-04-21 15:54:06,54.9508,20.2275,60.64,78,3,9.35
513,Mehtar Lam,AF,2022-04-21 15:54:06,34.6714,70.2094,70.47,48,18,3.74
514,Santa Cruz Cabralia,BR,2022-04-21 15:54:07,-16.2781,-39.0247,82.63,61,20,6.91
515,Noumea,NC,2022-04-21 15:54:07,-22.2763,166.4572,62.58,76,0,3.67
516,Banepa,NP,2022-04-21 15:54:08,27.6298,85.5214,68.32,78,20,5.75
517,Padang,ID,2022-04-21 15:52:39,-0.9492,100.3543,78.84,83,94,2.77
518,Chifeng,CN,2022-04-21 15:54:08,42.2683,118.9636,44.26,60,97,15.61
519,Kutum,SD,2022-04-21 15:54:09,14.2,24.6667,91.69,11,53,7.83
520,Mimongo,GA,2022-04-21 15:54:09,-1.6195,11.6068,77.5,90,99,2.77
521,Kudahuvadhoo,MV,2022-04-21 15:54:10,2.6708,72.8944,84.69,72,91,10.98
522,Auki,SB,2022-04-21 15:54:10,-8.7676,160.7034,77.92,88,96,3.8
523,Baykit,RU,2022-04-21 15:54:11,61.67,96.37,22.1,98,100,3.36
524,Hobyo,SO,2022-04-21 15:54:11,5.3505,48.5268,83.21,72,35,12.33
525,Terra Santa,BR,2022-04-21 15:54:12,-2.1042,-56.4869,78.33,86,100,3.83
526,Filadelfia,US,2022-04-21 15:52:18,39.9523,-75.1638,62.2,43,100,12.66
527,Rosario,AR,2022-04-21 15:54:12,-32.9468,-60.6393,69.82,56,0,5.75
528,Manzhouli,CN,2022-04-21 15:54:13,49.6,117.4333,36.63,28,79,5.77
529,Chenghai,CN,2022-04-21 15:54:13,23.4632,116.768,67.91,100,40,2.24
530,Liepaja,LV,2022-04-21 15:54:14,56.5419,21.0367,62.58,36,0,16.11
531,Harper,LR,2022-04-21 15:54:15,4.375,-7.7169,81.64,81,92,8.52
532,Flin Flon,CA,2022-04-21 15:54:15,54.7682,-101.865,26.44,50,0,0.0
533,Sooke,CA,2022-04-21 15:54:16,48.3746,-123.7276,47.57,92,100,21.85
534,Pouembout,NC,2022-04-21 15:54:16,-21.1333,164.9,69.28,84,5,4.07
535,Srednekolymsk,RU,2022-04-21 15:54:17,67.45,153.6833,6.01,100,85,1.32
536,Torbay,CA,2022-04-21 15:54:17,47.6666,-52.7314,47.88,59,40,23.02
537,Amahai,ID,2022-04-21 15:54:17,-3.3333,128.9167,80.22,84,100,3.69
538,Rostovka,RU,2022-04-21 15:54:18,55.3842,71.8891,33.04,75,99,15.01
539,Bac Lieu,VN,2022-04-21 15:54:18,9.285,105.7244,83.01,77,47,11.16
540,Moussoro,TD,2022-04-21 15:54:19,13.6408,16.4901,105.67,9,39,11.56
541,Panzhihua,CN,2022-04-21 15:54:20,26.5851,101.7128,66.96,72,34,1.7
542,Puerto Madryn,AR,2022-04-21 15:50:55,-42.7692,-65.0385,61.79,43,87,19.71
543,Kuandian,CN,2022-04-21 15:54:20,40.7286,124.7847,52.21,92,92,8.41
544,Chernyshevskiy,RU,2022-04-21 15:54:21,63.0128,112.4714,15.37,98,100,2.93
545,Soddy-Daisy,US,2022-04-21 15:54:21,35.2359,-85.1908,68.95,70,98,5.99
546,Port Keats,AU,2022-04-21 15:54:22,-14.25,129.55,80.26,60,99,4.74
547,Bhadra,IN,2022-04-21 15:55:22,29.1167,75.1667,84.4,30,40,13.2
548,Cabedelo,BR,2022-04-21 15:55:23,-6.9811,-34.8339,86.67,64,75,11.48
549,El Alto,PE,2022-04-21 15:55:23,-4.2714,-81.2147,76.66,69,77,10.22
550,Totolapan,MX,2022-04-21 15:55:24,18.5167,-96.1833,91.89,45,1,4.34
551,Shingu,JP,2022-04-21 15:55:25,33.7333,135.9833,62.91,95,100,5.75
552,Christchurch,NZ,2022-04-21 15:54:48,-43.5333,172.6333,55.94,88,75,5.75
553,Ugoofaaru,MV,2022-04-21 15:55:01,5.6667,73.0,83.93,71,88,0.22
554,Danville,US,2022-04-21 15:55:25,36.586,-79.395,63.88,56,99,5.01
